id,tenant_id,client_id,name,email,phone,created_at
4017f710-f004-4d20-bd4f-6cc4114fe456,1,234,Customer 409,customer409@example.com,5511999991409,2025-12-09T03:18:14.431Z
8c077696-1bfa-401c-bbba-2b7572f9b370,1,234,Customer 410,customer410@example.com,5511999991410,2025-12-09T03:18:14.431Z
c19eea66-d79d-4452-8f17-c229b9e49301,1,234,Customer 411,customer411@example.com,5511999991411,2025-12-09T03:18:14.431Z
010b95d6-f8cd-4f6e-be48-72c1252c0257,1,234,Customer 412,customer412@example.com,5511999991412,2025-12-09T03:18:14.431Z
e3ef707a-1aaa-42ec-ab70-f32e67412c60,1,234,Customer 413,customer413@example.com,5511999991413,2025-12-09T03:18:14.431Z
439ac7ca-8b5b-48ed-9d09-0ed84cfb71d1,1,234,Customer 414,customer414@example.com,5511999991414,2025-12-09T03:18:14.431Z
f707c515-8806-4a7c-a078-2b1944b76df4,1,234,Customer 415,customer415@example.com,5511999991415,2025-12-09T03:18:14.431Z
04917744-58cd-4a6d-a83e-a5b9835e5f77,1,234,Customer 416,customer416@example.com,5511999991416,2025-12-09T03:18:14.431Z
9694aaf1-2e40-4188-a22c-098b3b068f60,1,234,Customer 417,customer417@example.com,5511999991417,2025-12-09T03:18:14.431Z
8ded5c6d-e5c3-40b7-b165-2fa3d9022d6e,1,234,Customer 418,customer418@example.com,5511999991418,2025-12-09T03:18:14.431Z
164112f2-7fe0-4f46-a686-935def107b40,1,234,Customer 419,customer419@example.com,5511999991419,2025-12-09T03:18:14.431Z
0c09852b-41c2-4a3b-9a89-031dd79f8b1d,1,234,Customer 420,customer420@example.com,5511999991420,2025-12-09T03:18:14.431Z
9818e24c-84f5-434f-97c9-a5a919bab4f3,1,234,Customer 421,customer421@example.com,5511999991421,2025-12-09T03:18:14.431Z
693599f7-b2c7-4908-8c89-18d1f786639e,1,234,Customer 422,customer422@example.com,5511999991422,2025-12-09T03:18:14.431Z
8aa5408c-4952-409a-b9c3-2cdb06bfb87c,1,234,Customer 423,customer423@example.com,5511999991423,2025-12-09T03:18:14.431Z
fe9ed9eb-b8d9-41f9-a3db-bc3b6bf14b37,1,234,Customer 424,customer424@example.com,5511999991424,2025-12-09T03:18:14.431Z
8dec8e2b-caa4-45b5-ba6e-a26e55ba9ef5,1,234,Customer 425,customer425@example.com,5511999991425,2025-12-09T03:18:14.431Z
cb640aba-77f6-4e99-880b-c95ec2c45ab9,1,234,Customer 426,customer426@example.com,5511999991426,2025-12-09T03:18:14.431Z
c2c2fa0e-067b-40b5-b2cc-255ceb0c7128,1,234,Customer 427,customer427@example.com,5511999991427,2025-12-09T03:18:14.431Z
