id,tenant_id,client_id,email,phone,whatsapp_number,name,facebook_id,instagram_id,google_id,linkedin_id,tiktok_id,preferred_channel,communication_frequency,best_contact_time,current_stage,last_channel,last_interaction,total_touchpoints,channel_mix,lifetime_value,avg_order_value,purchase_count,tags,segments,cart_items,cart_value
2f483a42-f64f-40a9-a786-8b2ec9b98d47,233,233,thalescardoso@example.net,31 5301-1808,+55 (081) 3431-6897,Lívia Pires,fb_391818,ig_826121,google_106607,,tt_366498,phone,low,evening,retention,whatsapp,2025-11-18 13:50:48.938821,42,"{""email"": 0.25400380669812955, ""whatsapp"": 0.1818074562375658, ""instagram"": 0.2879905642727749, ""website"": 0.23789062662146934}",3307.99,399.73,8,"['Em Risco', 'VIP', 'Novo']",['High Value'],"[{""product_id"": 0, ""quantity"": 3}, {""product_id"": 1, ""quantity"": 2}, {""product_id"": 2, ""quantity"": 3}]",442.1
dc065158-f3fc-4e44-95ff-c35cc7e4a70f,233,233,lorenafonseca@example.org,+55 11 3019 0440,84 8101 2357,Luana Vieira,fb_798810,ig_643197,google_390474,,tt_285374,whatsapp,low,afternoon,retention,website,2025-11-17 13:50:48.938945,5,"{""email"": 0.2259256289836795, ""whatsapp"": 0.21080144343305768, ""instagram"": 0.16087543580466168, ""website"": 0.3515084660556584}",8805.14,213.85,6,"['Engajado', 'Em Risco']","['At Risk', 'At Risk']",[],356.08
336d00be-d915-422c-89b6-81de6a2749b3,233,233,bento83@example.com,+55 (021) 3825-6409,0800 215 7812,Sr. Enzo Gabriel Fernandes,fb_717348,ig_140096,google_525285,,,whatsapp,low,evening,awareness,whatsapp,2025-12-08 13:50:48.939033,31,"{""email"": 0.24171923804847972, ""whatsapp"": 0.15533723875172745, ""instagram"": 0.18998026972162874, ""website"": 0.3452460370808149}",1476.95,714.6,17,"['Engajado', 'Em Risco']","['At Risk', 'At Risk']","[{""product_id"": 0, ""quantity"": 1}]",230.1
2841965a-12a3-44c2-ae1e-1fb483d65a13,233,233,leonardo01@example.org,+55 84 0233 8671,+55 71 2167 4342,Maria Flor Viana,fb_349875,ig_454012,google_320990,li_692984,tt_231654,instagram,high,afternoon,consideration,whatsapp,2025-12-03 13:50:48.939144,26,"{""email"": 0.369741140078666, ""whatsapp"": 0.2736504998522347, ""instagram"": 0.194229609275828, ""website"": 0.20525307235754087}",9592.6,263.75,15,"['Novo', 'VIP']",['Active'],"[{""product_id"": 0, ""quantity"": 2}, {""product_id"": 1, ""quantity"": 1}]",109.86
19a79f71-8849-4f34-95db-280ca15c32af,233,233,silvarebeca@example.com,0900 170 9647,+55 61 6363 9981,Srta. Hellena Montenegro,fb_599970,ig_109969,google_455990,li_618109,tt_846840,phone,high,afternoon,consideration,whatsapp,2025-12-03 13:50:48.939253,10,"{""email"": 0.3698566208523486, ""whatsapp"": 0.2776712397137272, ""instagram"": 0.28355281525873643, ""website"": 0.39577641445939316}",9121.57,130.19,10,['Engajado'],['At Risk'],"[{""product_id"": 0, ""quantity"": 1}]",93.87
ae5f7d77-ebce-4420-af9a-edea525f7685,233,233,alice31@example.com,+55 (051) 8235-4450,0900 221 6555,Renan Borges,fb_810824,ig_967735,google_671468,,,instagram,medium,morning,decision,email,2025-11-13 13:50:48.939357,8,"{""email"": 0.22505463823225572, ""whatsapp"": 0.16277447441714094, ""instagram"": 0.29551468850876483, ""website"": 0.2479766898498521}",2383.53,439.82,19,"['Engajado', 'Novo']","['Lost', 'At Risk']",[],302.88
668f38e4-d4db-490c-b6ef-8a275cfafaf3,233,233,matteo53@example.com,+55 (051) 5135 4585,11 6943-5224,Dra. Emilly Moura,fb_602930,ig_668335,google_828477,li_993401,tt_980405,whatsapp,high,evening,decision,instagram,2025-11-13 13:50:48.939462,25,"{""email"": 0.3451502298127712, ""whatsapp"": 0.149525938475519, ""instagram"": 0.18232215880822059, ""website"": 0.27797496840059865}",5224.58,542.44,11,"['Em Risco', 'Engajado', 'Engajado']",['Lost'],[],198.78
4d74090e-bb24-4cdf-b7f0-f568c74080df,233,233,valentimcunha@example.net,+55 (071) 4724-5118,+55 (081) 1953 9596,Miguel Cavalcanti,fb_539126,ig_519487,google_340731,,,email,high,morning,awareness,instagram,2025-11-30 13:50:48.939565,12,"{""email"": 0.27582440601385844, ""whatsapp"": 0.1344470266928171, ""instagram"": 0.2711181890869847, ""website"": 0.2928767538909697}",554.07,420.62,9,"['VIP', 'VIP', 'Em Risco']",['Lost'],"[{""product_id"": 0, ""quantity"": 3}, {""product_id"": 1, ""quantity"": 2}]",493.73
6f421bf9-53fc-4884-a52f-eff05696a48f,233,233,maysapinto@example.com,+55 (081) 1897 6324,+55 (021) 6908 8730,Lucca Garcia,fb_516013,ig_470531,google_200280,li_544671,tt_771626,instagram,high,morning,retention,instagram,2025-11-13 13:50:48.939697,19,"{""email"": 0.26968545779788844, ""whatsapp"": 0.14006093965992408, ""instagram"": 0.1996541533778624, ""website"": 0.3872056281055468}",4425.68,839.38,7,['Em Risco'],"['Lost', 'At Risk']",[],167.33
ac3d1f32-4f91-4e05-a7a4-6500a0b8b71d,233,233,montenegroluiz-otavio@example.org,(021) 8707 8241,(051) 3448 2513,Marcos Vinicius Borges,fb_657728,ig_260984,google_262385,li_324036,tt_722774,instagram,medium,afternoon,awareness,instagram,2025-11-20 13:50:48.939816,32,"{""email"": 0.28949405015749663, ""whatsapp"": 0.2960934784107895, ""instagram"": 0.31381519491081156, ""website"": 0.33399948591408746}",4611.08,251.0,19,"['Engajado', 'Engajado', 'Em Risco']","['High Value', 'At Risk']","[{""product_id"": 0, ""quantity"": 2}, {""product_id"": 1, ""quantity"": 3}, {""product_id"": 2, ""quantity"": 2}]",290.72
0cd05f8e-ef05-4c7e-b270-56b05f02dd3c,233,233,joao22@example.com,31 1855 7808,0800-834-4043,Eduarda da Rocha,fb_874188,ig_913306,google_314632,li_257002,tt_273022,email,medium,evening,consideration,website,2025-11-08 13:50:48.939953,18,"{""email"": 0.3507081811708783, ""whatsapp"": 0.2278348843039622, ""instagram"": 0.28156665140324477, ""website"": 0.32262480713083236}",5432.85,302.22,3,"['Novo', 'Novo', 'Novo']","['At Risk', 'Lost']","[{""product_id"": 0, ""quantity"": 3}, {""product_id"": 1, ""quantity"": 2}, {""product_id"": 2, ""quantity"": 1}]",65.58
754afdad-e9f0-45da-8529-14b2edcdd61a,233,233,mathiasfarias@example.com,(021) 8727 7741,61 5357-3884,Luiz Felipe Cardoso,fb_579736,ig_166385,google_657732,,,instagram,medium,morning,consideration,website,2025-11-14 13:50:48.940066,43,"{""email"": 0.2996215327710936, ""whatsapp"": 0.29028418908903586, ""instagram"": 0.1664228178625526, ""website"": 0.3429892283120244}",4935.91,151.19,4,"['Engajado', 'Novo']","['High Value', 'At Risk']","[{""product_id"": 0, ""quantity"": 1}, {""product_id"": 1, ""quantity"": 3}]",32.29
ed26f485-c422-48ff-b804-b380f71f902e,233,233,nascimentokamilly@example.org,(031) 3697 7268,(061) 3658-2901,Brayan da Conceição,fb_945173,ig_997129,google_898860,li_413766,tt_832187,instagram,high,morning,awareness,website,2025-11-29 13:50:48.940192,15,"{""email"": 0.2780952499507324, ""whatsapp"": 0.16230083723520586, ""instagram"": 0.17837205364406497, ""website"": 0.2887777139399883}",770.27,422.09,6,['Em Risco'],['Lost'],[],279.79
8935e4b5-ad51-4b43-b445-8b54b6fbf010,233,233,ucirino@example.com,84 1996-4032,+55 (011) 8750-6045,Heloísa Guerra,fb_151856,ig_879395,google_347357,,tt_334650,email,high,evening,awareness,email,2025-12-08 13:50:48.940306,24,"{""email"": 0.32919659892961284, ""whatsapp"": 0.2164785890711282, ""instagram"": 0.18588714041593343, ""website"": 0.28040360813811677}",8424.24,208.47,5,"['Em Risco', 'Em Risco', 'Novo']",['Lost'],"[{""product_id"": 0, ""quantity"": 1}]",326.17
157c950d-0dd5-4d70-95cb-c61597a3527f,233,233,costelaeloa@example.com,+55 (011) 0594 6769,+55 51 1798 6542,Agatha Cavalcante,fb_155141,ig_636858,google_174758,,tt_563847,email,medium,evening,consideration,instagram,2025-11-12 13:50:48.940407,48,"{""email"": 0.28979086965139406, ""whatsapp"": 0.10369079406942079, ""instagram"": 0.19258500981658255, ""website"": 0.2557398582559117}",937.66,851.05,9,['Engajado'],['At Risk'],"[{""product_id"": 0, ""quantity"": 3}, {""product_id"": 1, ""quantity"": 3}]",455.29
96176347-a845-4899-b59f-5eedc8701f03,233,233,fda-mota@example.com,(011) 6427 8295,(051) 6767 3331,Henry Cavalcante,fb_517757,ig_753256,google_795027,,tt_539012,instagram,high,evening,decision,email,2025-12-03 13:50:48.940499,10,"{""email"": 0.22972306197562867, ""whatsapp"": 0.15634340281707948, ""instagram"": 0.22591573452194436, ""website"": 0.2700338819656613}",9002.42,283.82,16,['Novo'],['Lost'],"[{""product_id"": 0, ""quantity"": 1}]",167.04
85af4e80-e0d3-4b57-9b35-d5a614906e04,233,233,carlos-eduardomacedo@example.com,(041) 0971-6852,0900-045-7645,Vinicius Souza,fb_510367,ig_383496,google_846617,li_319928,tt_216271,whatsapp,high,evening,retention,email,2025-11-16 13:50:48.940607,25,"{""email"": 0.29385821238553156, ""whatsapp"": 0.279072843260206, ""instagram"": 0.2364905598188925, ""website"": 0.3674837181279022}",5315.62,547.75,12,"['Novo', 'VIP']",['Lost'],"[{""product_id"": 0, ""quantity"": 2}, {""product_id"": 1, ""quantity"": 1}]",133.46
d84d0573-3eb6-45b7-aa21-e74017b7b337,233,233,apimenta@example.org,(031) 6962 5600,(084) 2674-4250,Raquel Marques,fb_701195,ig_739505,google_393122,li_943999,tt_760737,instagram,medium,evening,awareness,email,2025-11-25 13:50:48.940713,32,"{""email"": 0.3006124665417751, ""whatsapp"": 0.21077984708248876, ""instagram"": 0.3021846747601914, ""website"": 0.2909040078216542}",7958.35,574.04,11,['Engajado'],"['Lost', 'At Risk']","[{""product_id"": 0, ""quantity"": 3}]",104.61
f8ae0d2b-cff4-426f-9e99-318df59266b4,233,233,siqueiraamanda@example.org,81 7882-9854,+55 (051) 9066 8886,Isabella Siqueira,fb_337979,ig_772594,google_509720,li_741578,tt_318675,whatsapp,medium,evening,awareness,whatsapp,2025-11-13 13:50:48.940820,39,"{""email"": 0.38509092469295136, ""whatsapp"": 0.23757692536678301, ""instagram"": 0.22941545990755502, ""website"": 0.22232715134677453}",4025.86,494.54,10,['Engajado'],"['Active', 'Lost']",[],337.26
ca594856-5b4f-44b5-ad18-c9eaebd1640a,233,233,pietrafonseca@example.org,+55 (061) 1341-2694,+55 31 3262-5993,Stephany Lopes,fb_574076,ig_183423,google_590006,,tt_664294,email,medium,afternoon,retention,email,2025-11-16 13:50:48.940930,14,"{""email"": 0.20786203481456308, ""whatsapp"": 0.2673474586215361, ""instagram"": 0.21756938293945577, ""website"": 0.26531511601484054}",3516.42,450.85,13,"['Engajado', 'Novo', 'Engajado']",['Active'],"[{""product_id"": 0, ""quantity"": 3}]",405.46
38e53069-8796-48e1-93cd-57cdf58b97d5,233,233,marquesmaria-helena@example.org,(041) 0167-7253,11 0452 3724,Bruno Correia,fb_284538,ig_321043,google_160940,li_892110,,email,low,afternoon,consideration,email,2025-11-29 13:50:48.941033,46,"{""email"": 0.3074220649093037, ""whatsapp"": 0.21256288131794884, ""instagram"": 0.2932902868645985, ""website"": 0.2429818831360151}",7368.86,923.9,3,['Engajado'],['At Risk'],"[{""product_id"": 0, ""quantity"": 3}, {""product_id"": 1, ""quantity"": 3}, {""product_id"": 2, ""quantity"": 3}]",108.86
72148a7a-04f5-4c2e-88a2-6b790db02223,233,233,marcelo33@example.net,81 3807 9030,41 0868-8792,Luara Pereira,fb_618333,ig_760395,google_594037,li_463887,tt_184732,whatsapp,high,morning,consideration,whatsapp,2025-11-10 13:50:48.941127,6,"{""email"": 0.21358564828987736, ""whatsapp"": 0.1418259210049212, ""instagram"": 0.15289735755948744, ""website"": 0.25716133314534795}",8892.27,894.1,1,"['Em Risco', 'VIP', 'Novo']","['High Value', 'High Value']","[{""product_id"": 0, ""quantity"": 3}]",77.71
e5b1b2e8-cc80-4630-9e19-9f69e2673cb9,233,233,bruna69@example.org,+55 51 7341 6477,(061) 6250 1151,Arthur Andrade,fb_241029,ig_305837,google_531473,li_885011,tt_351177,whatsapp,medium,evening,consideration,email,2025-12-01 13:50:48.941218,40,"{""email"": 0.20277733756260266, ""whatsapp"": 0.10385463791229953, ""instagram"": 0.287037903395451, ""website"": 0.38793199993631633}",5839.79,847.54,14,"['Novo', 'Engajado', 'Novo']",['At Risk'],[],141.93
239c0aa1-4f19-43be-a67a-f7f648a5210f,233,233,ana27@example.org,+55 (051) 4256-1545,51 2419 6166,Dr. Asafe Albuquerque,fb_805924,ig_534161,google_180263,li_482523,tt_541037,email,high,evening,decision,email,2025-11-22 13:50:48.941320,12,"{""email"": 0.3290419132631496, ""whatsapp"": 0.10233734607397729, ""instagram"": 0.2898914127881441, ""website"": 0.3219092258846383}",3240.34,908.3,19,['Engajado'],['High Value'],"[{""product_id"": 0, ""quantity"": 3}, {""product_id"": 1, ""quantity"": 3}, {""product_id"": 2, ""quantity"": 3}]",356.01
45188183-6a1e-4061-88e8-3ce6b1390022,233,233,tvieira@example.net,+55 84 2241 5572,+55 (061) 5213-9323,Srta. Hellena Cassiano,fb_459607,ig_848507,google_809417,li_709134,,whatsapp,low,morning,awareness,email,2025-11-09 13:50:48.941431,5,"{""email"": 0.29615563028798975, ""whatsapp"": 0.14593475930082636, ""instagram"": 0.29546548246959425, ""website"": 0.22833405085489222}",9001.52,864.46,16,"['Novo', 'Engajado']",['High Value'],"[{""product_id"": 0, ""quantity"": 2}, {""product_id"": 1, ""quantity"": 1}]",2.94
619129d6-fab2-4ca4-9c18-b1be3698a314,233,233,benjamimsousa@example.org,0900-977-1293,(021) 8428 5042,Caroline Vargas,fb_662020,ig_313333,google_421956,li_382504,,instagram,low,afternoon,decision,whatsapp,2025-11-30 13:50:48.941547,43,"{""email"": 0.3516145412625178, ""whatsapp"": 0.1184217271318706, ""instagram"": 0.2491858504730005, ""website"": 0.2663098924591121}",2997.78,773.87,2,['Engajado'],['Active'],[],27.64
05e37675-d629-4940-8cf6-636fde3022d6,233,233,mathiascavalcanti@example.com,61 0368-6835,+55 (021) 6693-0396,Cecilia Andrade,fb_168947,ig_492360,google_560505,li_726178,tt_111116,instagram,high,morning,retention,whatsapp,2025-11-09 13:50:48.941661,20,"{""email"": 0.39387559787968895, ""whatsapp"": 0.28005463643477274, ""instagram"": 0.1556296790681903, ""website"": 0.34948941151063995}",1949.04,865.11,5,"['VIP', 'Em Risco']","['Active', 'High Value']",[],458.49
1371679f-6e61-46aa-8037-c09b5911cfb8,233,233,barbara03@example.com,81 5571 8909,61 8330-0812,Rebeca Pimenta,fb_899624,ig_265327,google_544383,li_407684,,email,high,afternoon,retention,website,2025-11-12 13:50:48.941802,48,"{""email"": 0.38420107445120566, ""whatsapp"": 0.22219632180783386, ""instagram"": 0.1674818511154992, ""website"": 0.2938057049010258}",4562.61,579.91,6,"['Novo', 'Engajado', 'VIP']","['Active', 'Lost']","[{""product_id"": 0, ""quantity"": 3}, {""product_id"": 1, ""quantity"": 3}]",314.2
d180896a-bacc-46f1-97c3-9549874b78b0,233,233,dmontenegro@example.net,+55 (051) 0627-8838,(041) 6162 9307,Antônio Santos,fb_160865,ig_198029,google_821956,li_423586,,email,high,evening,consideration,instagram,2025-11-09 13:50:48.941909,42,"{""email"": 0.32709215161054306, ""whatsapp"": 0.14231985218425813, ""instagram"": 0.22738074711639497, ""website"": 0.2193359510836077}",5048.13,601.79,11,['Em Risco'],['High Value'],[],155.0
e6c3448d-4096-4f7a-84ec-08bb06850374,233,233,xbrito@example.org,+55 41 1080-8751,71 7500 7345,Srta. Júlia Melo,fb_536783,ig_125823,google_964242,,tt_125227,instagram,low,evening,decision,instagram,2025-11-17 13:50:48.942008,10,"{""email"": 0.2949450727524569, ""whatsapp"": 0.283300131580783, ""instagram"": 0.3328735817361796, ""website"": 0.22515260697498135}",972.12,354.54,7,['Novo'],"['At Risk', 'Active']","[{""product_id"": 0, ""quantity"": 1}, {""product_id"": 1, ""quantity"": 1}, {""product_id"": 2, ""quantity"": 1}]",435.88
bfbb9849-6e87-4554-920f-218a6074567c,233,233,tvasconcelos@example.com,+55 51 4818 3271,(051) 4917 1200,Lavínia Rodrigues,fb_647577,ig_366677,google_409917,,,whatsapp,medium,evening,awareness,whatsapp,2025-11-17 13:50:48.942117,9,"{""email"": 0.21192190828294266, ""whatsapp"": 0.19606370888382893, ""instagram"": 0.24532115759711695, ""website"": 0.20561919531517533}",2767.72,293.08,18,['Engajado'],"['High Value', 'Lost']","[{""product_id"": 0, ""quantity"": 2}]",155.1
25215346-e400-4f39-9e1e-f9cc067fb076,233,233,peixotofelipe@example.com,+55 (011) 9844 1990,0500-569-2445,Emilly Oliveira,fb_186696,ig_877657,google_950771,li_487986,tt_155883,whatsapp,low,evening,retention,email,2025-11-30 13:50:48.942210,11,"{""email"": 0.2761079387365581, ""whatsapp"": 0.1623208853971225, ""instagram"": 0.2183384907830126, ""website"": 0.2559289562997758}",8182.01,373.97,4,"['Engajado', 'Em Risco', 'Em Risco']","['Lost', 'At Risk']","[{""product_id"": 0, ""quantity"": 3}, {""product_id"": 1, ""quantity"": 2}, {""product_id"": 2, ""quantity"": 3}]",116.31
88a4aee1-1f94-463c-a1b6-658f93680d62,233,233,ssilveira@example.org,51 9459 2075,(011) 9399 8450,Stella Sá,fb_341776,ig_159197,google_385451,li_327530,tt_146238,instagram,high,morning,awareness,instagram,2025-11-17 13:50:48.942298,37,"{""email"": 0.39710680894525463, ""whatsapp"": 0.14724037549374858, ""instagram"": 0.1506423575500125, ""website"": 0.37461140219839373}",1691.6,236.8,18,"['VIP', 'Em Risco', 'VIP']","['Active', 'Lost']","[{""product_id"": 0, ""quantity"": 1}]",106.87
a00ab5ce-67e6-411c-9d40-4a439db4ca0a,233,233,rda-rocha@example.com,(081) 4895-3515,51 1324 4147,Benjamin Pinto,fb_284725,ig_953891,google_975204,li_314626,tt_499536,instagram,medium,afternoon,decision,email,2025-11-11 13:50:48.942389,15,"{""email"": 0.37828775515671154, ""whatsapp"": 0.10195090716852057, ""instagram"": 0.25627680870598357, ""website"": 0.2748424950092925}",5667.85,367.4,16,"['Engajado', 'Novo', 'Em Risco']",['Active'],"[{""product_id"": 0, ""quantity"": 3}]",139.99
faebc8a0-6a69-45b9-9fb8-2ba98a9f1938,233,233,valentim37@example.org,+55 71 5249-7605,+55 (011) 9602-1813,Rael Rodrigues,fb_441095,ig_179708,google_672678,,tt_723036,email,medium,afternoon,awareness,whatsapp,2025-12-07 13:50:48.942484,12,"{""email"": 0.34603353927338265, ""whatsapp"": 0.1081261273159869, ""instagram"": 0.24068567691685067, ""website"": 0.38091652468807247}",9325.66,347.09,1,"['Novo', 'VIP']","['High Value', 'High Value']",[],280.81
d3c8d41a-eb6f-4889-8cc0-948edf5f9f1c,233,233,raul74@example.net,71 8165-0552,84 5196 6726,Anthony Pereira,fb_943497,ig_868160,google_331120,li_995955,tt_944254,whatsapp,medium,evening,retention,whatsapp,2025-12-03 13:50:48.942585,11,"{""email"": 0.27361627721697246, ""whatsapp"": 0.1443105006970768, ""instagram"": 0.30223570203939865, ""website"": 0.3699574285993884}",7968.45,877.34,11,['VIP'],"['At Risk', 'Active']","[{""product_id"": 0, ""quantity"": 1}, {""product_id"": 1, ""quantity"": 1}, {""product_id"": 2, ""quantity"": 3}]",79.28
147af448-7bab-4f88-bbf2-a03e8ec53dcc,233,233,lucca26@example.net,+55 31 8905-0343,0300-731-5228,Francisco Marques,fb_124142,ig_772181,google_803321,,,whatsapp,medium,evening,decision,email,2025-11-21 13:50:48.942670,19,"{""email"": 0.26873156136021514, ""whatsapp"": 0.22780855304764616, ""instagram"": 0.18700834385362436, ""website"": 0.31212735544584225}",9554.73,340.63,17,"['Novo', 'Em Risco', 'Novo']","['Active', 'Active']","[{""product_id"": 0, ""quantity"": 1}, {""product_id"": 1, ""quantity"": 3}]",280.61
e2971738-c99c-49dd-bbe0-0efee0fbb982,233,233,zfogaca@example.org,61 9457-2811,0500 137 0246,Gustavo Araújo,fb_806335,ig_139885,google_841943,li_943658,tt_290050,email,high,afternoon,consideration,instagram,2025-12-06 13:50:48.942782,29,"{""email"": 0.34438974891979757, ""whatsapp"": 0.2880060998968582, ""instagram"": 0.29189415168529165, ""website"": 0.37506555659392093}",5166.46,684.97,6,"['Novo', 'Engajado']",['High Value'],"[{""product_id"": 0, ""quantity"": 2}, {""product_id"": 1, ""quantity"": 1}]",417.89
29ebe65c-16df-4784-aae8-906e9b2ca5ac,233,233,yancaldeira@example.org,+55 (061) 0969-1989,+55 (084) 9411-9306,Sara Nascimento,fb_939670,ig_484648,google_876788,li_105846,tt_952393,instagram,high,morning,consideration,email,2025-11-29 13:50:48.942905,19,"{""email"": 0.25002960655615014, ""whatsapp"": 0.1544902005124918, ""instagram"": 0.17232390547047052, ""website"": 0.38083787197936925}",5842.32,560.36,5,"['Novo', 'Novo', 'Em Risco']","['Active', 'Active']","[{""product_id"": 0, ""quantity"": 1}, {""product_id"": 1, ""quantity"": 1}, {""product_id"": 2, ""quantity"": 2}]",315.33
42f0bcce-88b6-4510-9d94-4deaee30fee8,233,233,crezende@example.com,0800-419-1490,+55 (081) 6348 0505,Ana Luiza Machado,fb_111868,ig_249714,google_738931,,tt_153112,email,high,morning,consideration,email,2025-12-06 13:50:48.943002,12,"{""email"": 0.3285784666235224, ""whatsapp"": 0.10249265803631391, ""instagram"": 0.21886694785014887, ""website"": 0.3948675342963014}",4947.84,813.38,6,['Novo'],['At Risk'],"[{""product_id"": 0, ""quantity"": 3}, {""product_id"": 1, ""quantity"": 3}]",472.32
c7e9f1f6-ceb2-4788-8a75-591f7d433194,233,233,siqueirasarah@example.net,(081) 4753-8047,+55 (071) 3777-6346,Ana da Paz,fb_345657,ig_162233,google_449788,,tt_889299,phone,medium,afternoon,awareness,whatsapp,2025-11-10 13:50:48.943097,19,"{""email"": 0.31092088691217706, ""whatsapp"": 0.20564827119590584, ""instagram"": 0.25665843569981756, ""website"": 0.21949422199164842}",4244.4,309.69,15,"['VIP', 'Em Risco', 'VIP']","['Active', 'Active']","[{""product_id"": 0, ""quantity"": 1}, {""product_id"": 1, ""quantity"": 2}, {""product_id"": 2, ""quantity"": 2}]",111.63
21a8df09-8467-410c-b344-439c9281435b,233,233,ana-lizoliveira@example.net,+55 (011) 5292-5316,+55 (011) 5438-5489,Isabella Ribeiro,fb_459900,ig_408510,google_249419,li_555912,tt_956499,phone,low,evening,retention,whatsapp,2025-12-07 13:50:48.943199,18,"{""email"": 0.39146148542508374, ""whatsapp"": 0.1333653259268501, ""instagram"": 0.2550546336515553, ""website"": 0.35286342077688954}",7644.93,533.31,10,"['Em Risco', 'Engajado', 'Engajado']","['At Risk', 'High Value']","[{""product_id"": 0, ""quantity"": 2}]",176.28
1a6ebcf9-2006-48b8-9ca9-5cf5d55a2c4e,233,233,kviana@example.net,(061) 7095 9315,71 6369 8946,Dra. Alexia da Paz,fb_676340,ig_439448,google_747063,,tt_152756,whatsapp,low,evening,consideration,email,2025-12-08 13:50:48.943290,37,"{""email"": 0.21988509223516564, ""whatsapp"": 0.17085310317234154, ""instagram"": 0.20588032412644625, ""website"": 0.30726965774561305}",726.72,393.2,3,"['Engajado', 'Engajado']","['Active', 'Lost']","[{""product_id"": 0, ""quantity"": 3}, {""product_id"": 1, ""quantity"": 1}]",293.15
afe4d9d7-2ecf-4b8d-9d9a-e6f6bed5490c,233,233,lopesluana@example.org,0500-264-4907,+55 84 9756 4230,Dr. João Correia,fb_371800,ig_788579,google_393680,,,email,high,morning,consideration,instagram,2025-11-14 13:50:48.943487,7,"{""email"": 0.2812876241650985, ""whatsapp"": 0.2767121122355646, ""instagram"": 0.2944536123946654, ""website"": 0.3939171961085629}",1401.88,294.95,9,"['Engajado', 'Engajado']","['High Value', 'Active']","[{""product_id"": 0, ""quantity"": 2}, {""product_id"": 1, ""quantity"": 2}]",377.46
665de263-9674-4e15-a452-18320d5d2d2b,233,233,avasconcelos@example.org,+55 (071) 0002-5245,(031) 2756-7181,João Fonseca,fb_886556,ig_823161,google_509718,,tt_225476,instagram,low,evening,decision,website,2025-11-24 13:50:48.943587,47,"{""email"": 0.22215031086586856, ""whatsapp"": 0.21165798314886952, ""instagram"": 0.2994328684361177, ""website"": 0.3830482263143588}",5863.28,229.62,7,"['Novo', 'Novo', 'Em Risco']",['At Risk'],[],319.43
e19878d3-ecac-456c-b3c7-8c47b3ab7f7e,228,228,raquel54@example.com,41 9138 5518,+55 31 6696 2303,Sr. Antony Pacheco,fb_722252,ig_100110,google_637394,li_289277,tt_569546,instagram,medium,evening,retention,instagram,2025-11-27 13:50:48.943708,31,"{""email"": 0.2697947768219605, ""whatsapp"": 0.2779606649003995, ""instagram"": 0.2800861161256033, ""website"": 0.3208213212343469}",9959.63,116.02,14,['Engajado'],"['Active', 'Lost']","[{""product_id"": 0, ""quantity"": 1}, {""product_id"": 1, ""quantity"": 2}]",377.86
c0cbff1a-51c0-409e-9315-457c0d7338ac,228,228,marcela94@example.com,(051) 4037-2906,84 9955 9479,Vinícius Câmara,fb_341802,ig_619521,google_217695,,,whatsapp,low,afternoon,awareness,email,2025-11-19 13:50:48.943827,26,"{""email"": 0.3060893866511045, ""whatsapp"": 0.2611525371979686, ""instagram"": 0.20146440889196665, ""website"": 0.354296341167446}",8907.71,930.97,13,['Engajado'],['High Value'],[],88.56
bf73b02c-8a30-45ed-a9e0-533c39b961e6,228,228,aliciaoliveira@example.net,+55 84 3365 3616,+55 84 5664 7411,Dr. Lorenzo da Mota,fb_476412,ig_821413,google_435332,li_621317,,instagram,high,afternoon,consideration,website,2025-11-26 13:50:48.943932,36,"{""email"": 0.24556978691479206, ""whatsapp"": 0.28912611029107704, ""instagram"": 0.16987423062331775, ""website"": 0.20322097021386162}",2847.99,141.56,17,"['Novo', 'Em Risco', 'VIP']",['Active'],"[{""product_id"": 0, ""quantity"": 3}, {""product_id"": 1, ""quantity"": 3}]",437.88
ffe9164f-5998-4e5a-8de2-0979976cc6fc,228,228,beniciocamara@example.org,61 6264 4976,0300 900 2235,José Miguel Cassiano,fb_510148,ig_393213,google_598548,li_728548,tt_481518,whatsapp,high,evening,decision,website,2025-12-03 13:50:48.944031,11,"{""email"": 0.348373568541795, ""whatsapp"": 0.15821122996442655, ""instagram"": 0.29099168748071985, ""website"": 0.28335036804308444}",8395.48,509.1,3,"['Engajado', 'Novo', 'Novo']",['High Value'],"[{""product_id"": 0, ""quantity"": 2}]",32.66
7fa920ca-1621-4d8a-a509-ef0f2901a097,228,228,isadora23@example.org,(071) 1882-0671,+55 (081) 7397 0297,Luan Monteiro,fb_196733,ig_532414,google_506246,,,whatsapp,low,evening,retention,website,2025-11-27 13:50:48.944118,42,"{""email"": 0.2553919714858214, ""whatsapp"": 0.1134003718174613, ""instagram"": 0.20306805295726782, ""website"": 0.2958287235156305}",2193.81,791.23,11,['Engajado'],"['Lost', 'Lost']",[],347.99
89996fcc-d032-4327-977d-28c72f53c971,228,228,antonella79@example.com,+55 (081) 7730 9626,(081) 8912-5527,Sr. Benjamin Viana,fb_244322,ig_582547,google_518153,,tt_356573,phone,high,morning,retention,whatsapp,2025-12-07 13:50:48.944232,7,"{""email"": 0.3974942974235173, ""whatsapp"": 0.21790153314269112, ""instagram"": 0.3396035491653856, ""website"": 0.2345810088631428}",7232.32,675.59,18,"['VIP', 'Novo', 'Novo']",['At Risk'],"[{""product_id"": 0, ""quantity"": 1}, {""product_id"": 1, ""quantity"": 3}, {""product_id"": 2, ""quantity"": 1}]",37.13
